uuid,division,majorGroup,activity_name,knowledge_flows,tacit_knowledge_types,technologies
cec2f90e-722f-4244-a65b-6495923a82e8,C. Division C: Construction,Major Group 16: Heavy Construction Other Than Building Construction Contractors,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
d6aba3f3-0fd6-4fd1-8554-07812fb3b76a,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Communities of practice,Combination,Intellectual Tacit Knowledge,AI
d6aba3f3-0fd6-4fd1-8554-07812fb3b76a,I. Division I: Services,"Major Group 87: Engineering, Accounting, Research, Management, And Related Services",Communities of practice,Combination,Intellectual Tacit Knowledge,Blockchain
e0bc9e3d-a3a0-45de-a60d-d7d1f72df7a0,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
019416b5-ff71-468c-b1a8-df80bcd9b0bd,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Mentoring,Externalization,Intellectual Tacit Knowledge,AI
019416b5-ff71-468c-b1a8-df80bcd9b0bd,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Mentoring,Internalization,Intellectual Tacit Knowledge,AI
b5ceef70-3e84-4fb0-8377-5560282e1215,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
515bf60d-595f-495c-9ecb-50674c9dace4,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
515bf60d-595f-495c-9ecb-50674c9dace4,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Virtual Reality
66ecefd9-3c86-4243-8bff-5dc4aebddf29,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Job shadowing,Internalization,Somatic Tacit Knowledge,Virtual Reality
66ecefd9-3c86-4243-8bff-5dc4aebddf29,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Job shadowing,Internalization,Intellectual Tacit Knowledge,Virtual Reality
e6c44e51-44a9-4bfd-90bf-fcc464076fbe,D. Division D: Manufacturing,Major Group 28: Chemicals And Allied Products,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
e6c44e51-44a9-4bfd-90bf-fcc464076fbe,D. Division D: Manufacturing,Major Group 28: Chemicals And Allied Products,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
530baee5-e573-4f5d-80af-71c19268bbfa,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Augment Reality
530baee5-e573-4f5d-80af-71c19268bbfa,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Socialization,Somatic Tacit Knowledge,Augment Reality
530baee5-e573-4f5d-80af-71c19268bbfa,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Augment Reality
530baee5-e573-4f5d-80af-71c19268bbfa,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Augment Reality
666ad369-ef0c-4ea5-9e81-fd4bfebd38dd,I. Division I: Services,Major Group 80: Health Services,Patient Education,Internalization,Intellectual Tacit Knowledge,Augment Reality
f088aba0-e504-4deb-9a39-3918b713b483,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Deliberate Practice,Socialization,Intellectual Tacit Knowledge,Virtual Reality
f088aba0-e504-4deb-9a39-3918b713b483,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Deliberate Practice,Socialization,Somatic Tacit Knowledge,Virtual Reality
f088aba0-e504-4deb-9a39-3918b713b483,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Deliberate Practice,Internalization,Intellectual Tacit Knowledge,Virtual Reality
f088aba0-e504-4deb-9a39-3918b713b483,C. Division C: Construction,Major Group 17: Construction Special Trade Contractors,Deliberate Practice,Internalization,Somatic Tacit Knowledge,Virtual Reality
