uuid,division,majorGroup,activity_name,knowledge_flows,tacit_knowledge_types,technologies
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Combination,Relational Tacit Knowledge,AI
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Combination,Relational Tacit Knowledge,Big Data
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,AI
1b8493b7-259b-43c1-92ed-01b8df027a39,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,Big Data
908bd7c0-fda2-4c14-b38c-d62aa7ef96c2,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,,,AI
908bd7c0-fda2-4c14-b38c-d62aa7ef96c2,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,,,Big Data
908bd7c0-fda2-4c14-b38c-d62aa7ef96c2,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,,,Virtual Reality
908bd7c0-fda2-4c14-b38c-d62aa7ef96c2,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,,,Augment Reality
2109107d-ed4e-4462-8e28-5a25961c7eef,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 01: Agricultural Production Crops,Communities of practice,,,AI
2109107d-ed4e-4462-8e28-5a25961c7eef,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 01: Agricultural Production Crops,Communities of practice,,,Big Data
ed517a82-db71-4065-8441-e14d9ed5f68f,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 01: Agricultural Production Crops,Deliberate Practice,,,Virtual Reality
12b3599c-eb9d-42e4-863a-abdba51f51e4,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Externalization,Relational Tacit Knowledge,AI
12b3599c-eb9d-42e4-863a-abdba51f51e4,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Externalization,Relational Tacit Knowledge,Big Data
12b3599c-eb9d-42e4-863a-abdba51f51e4,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Externalization,Collective Tacit Knowledge,AI
12b3599c-eb9d-42e4-863a-abdba51f51e4,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Externalization,Collective Tacit Knowledge,Big Data
12b3599c-eb9d-42e4-863a-abdba51f51e4,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Combination,Relational Tacit Knowledge,AI
12b3599c-eb9d-42e4-863a-abdba51f51e4,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Combination,Relational Tacit Knowledge,Big Data
12b3599c-eb9d-42e4-863a-abdba51f51e4,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Combination,Collective Tacit Knowledge,AI
12b3599c-eb9d-42e4-863a-abdba51f51e4,I. Division I: Services,Major Group 82: Educational Services,Critical Incident Technique,Combination,Collective Tacit Knowledge,Big Data
5e5119a1-a135-4073-8ea1-ea053e3ed8ba,I. Division I: Services,Major Group 80: Health Services,Communities of practice,,,AI
5e5119a1-a135-4073-8ea1-ea053e3ed8ba,I. Division I: Services,Major Group 80: Health Services,Communities of practice,,,Big Data
6b80d474-1474-4024-b6a7-461059edb77b,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,,Relational Tacit Knowledge,AI
6b80d474-1474-4024-b6a7-461059edb77b,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,,Relational Tacit Knowledge,Big Data
6b80d474-1474-4024-b6a7-461059edb77b,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,,Collective Tacit Knowledge,AI
6b80d474-1474-4024-b6a7-461059edb77b,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,,Collective Tacit Knowledge,Big Data
e6268b84-d57f-46f5-baf4-f2598080a9ea,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,AI
e6268b84-d57f-46f5-baf4-f2598080a9ea,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,Big Data
e6268b84-d57f-46f5-baf4-f2598080a9ea,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Knowledge Harvesting Workshops,Combination,Intellectual Tacit Knowledge,AI
e6268b84-d57f-46f5-baf4-f2598080a9ea,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Knowledge Harvesting Workshops,Combination,Intellectual Tacit Knowledge,Big Data
e6268b84-d57f-46f5-baf4-f2598080a9ea,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Knowledge Harvesting Workshops,Internalization,Collective Tacit Knowledge,AI
e6268b84-d57f-46f5-baf4-f2598080a9ea,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Knowledge Harvesting Workshops,Internalization,Collective Tacit Knowledge,Big Data
e6268b84-d57f-46f5-baf4-f2598080a9ea,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Knowledge Harvesting Workshops,Internalization,Intellectual Tacit Knowledge,AI
e6268b84-d57f-46f5-baf4-f2598080a9ea,"E. Division E: Transportation, Communications, Electric, Gas, And Sanitary Services",Major Group 48: Communications,Knowledge Harvesting Workshops,Internalization,Intellectual Tacit Knowledge,Big Data
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Socialization,Collective Tacit Knowledge,AI
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Socialization,Collective Tacit Knowledge,Big Data
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Socialization,Intellectual Tacit Knowledge,AI
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Socialization,Intellectual Tacit Knowledge,Big Data
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Combination,Collective Tacit Knowledge,AI
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Combination,Collective Tacit Knowledge,Big Data
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Combination,Intellectual Tacit Knowledge,AI
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Combination,Intellectual Tacit Knowledge,Big Data
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Internalization,Collective Tacit Knowledge,AI
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Internalization,Collective Tacit Knowledge,Big Data
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Internalization,Intellectual Tacit Knowledge,AI
08f09a30-07d9-48ab-89a1-7ec58b9081cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 07: Agricultural Services,Communities of practice,Internalization,Intellectual Tacit Knowledge,Big Data
52d3c73d-743e-440d-9638-ee9ba27cc208,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,,,Virtual Reality
52d3c73d-743e-440d-9638-ee9ba27cc208,I. Division I: Services,Major Group 82: Educational Services,Communities of practice,,,Augment Reality
ba20c38d-b797-4815-b3b9-f7cce1a2a4f0,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Communities of practice,,Relational Tacit Knowledge,Digital Twins
ba20c38d-b797-4815-b3b9-f7cce1a2a4f0,C. Division C: Construction,Major Group 15: Building Construction General Contractors And Operative Builders,Communities of practice,,Collective Tacit Knowledge,Digital Twins
8c6ed83c-03b3-47c9-b22a-b30a83db8d15,D. Division D: Manufacturing,"Major Group 24: Lumber And Wood Products, Except Furniture",Communities of practice,,,Digital Twins
f1df3b08-9e2a-4587-8ff3-c3c8c6435f38,D. Division D: Manufacturing,Major Group 28: Chemicals And Allied Products,Communities of practice,,,AI
f1df3b08-9e2a-4587-8ff3-c3c8c6435f38,D. Division D: Manufacturing,Major Group 28: Chemicals And Allied Products,Communities of practice,,,Big Data
6cb691cf-55f5-4b70-8818-d1519b1fc18d,I. Division I: Services,Major Group 82: Educational Services,Deliberate Practice,,,Augment Reality
0c28a50c-e601-4d92-9a23-a97ddbce109c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Externalization,Intellectual Tacit Knowledge,AI
0c28a50c-e601-4d92-9a23-a97ddbce109c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Externalization,Collective Tacit Knowledge,AI
0c28a50c-e601-4d92-9a23-a97ddbce109c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Combination,Intellectual Tacit Knowledge,AI
0c28a50c-e601-4d92-9a23-a97ddbce109c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Knowledge Harvesting Workshops,Combination,Collective Tacit Knowledge,AI
0c28a50c-e601-4d92-9a23-a97ddbce109c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Socialization,Relational Tacit Knowledge,AI
0c28a50c-e601-4d92-9a23-a97ddbce109c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Socialization,Somatic Tacit Knowledge,AI
0c28a50c-e601-4d92-9a23-a97ddbce109c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Internalization,Relational Tacit Knowledge,AI
0c28a50c-e601-4d92-9a23-a97ddbce109c,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Internalization,Somatic Tacit Knowledge,AI
601ca045-35ac-4b2b-b53f-ba5b2337a8ae,I. Division I: Services,Major Group 82: Educational Services,Storytelling,Socialization,Somatic Tacit Knowledge,AI
601ca045-35ac-4b2b-b53f-ba5b2337a8ae,I. Division I: Services,Major Group 82: Educational Services,Storytelling,Socialization,Relational Tacit Knowledge,AI
601ca045-35ac-4b2b-b53f-ba5b2337a8ae,I. Division I: Services,Major Group 82: Educational Services,Storytelling,Socialization,Collective Tacit Knowledge,AI
601ca045-35ac-4b2b-b53f-ba5b2337a8ae,I. Division I: Services,Major Group 82: Educational Services,Storytelling,Externalization,Somatic Tacit Knowledge,AI
601ca045-35ac-4b2b-b53f-ba5b2337a8ae,I. Division I: Services,Major Group 82: Educational Services,Storytelling,Externalization,Relational Tacit Knowledge,AI
601ca045-35ac-4b2b-b53f-ba5b2337a8ae,I. Division I: Services,Major Group 82: Educational Services,Storytelling,Externalization,Collective Tacit Knowledge,AI
406026e5-b8c9-456e-b49f-14737ef899cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 01: Agricultural Production Crops,Communities of practice,,Relational Tacit Knowledge,AI
406026e5-b8c9-456e-b49f-14737ef899cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 01: Agricultural Production Crops,Communities of practice,,Relational Tacit Knowledge,Big Data
406026e5-b8c9-456e-b49f-14737ef899cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 01: Agricultural Production Crops,Communities of practice,,Collective Tacit Knowledge,AI
406026e5-b8c9-456e-b49f-14737ef899cc,"A. Division A: Agriculture, Forestry, And Fishing",Major Group 01: Agricultural Production Crops,Communities of practice,,Collective Tacit Knowledge,Big Data
c0fd11b0-6b56-4c8c-9e48-11871343e570,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,After-Action Reviews,Externalization,Relational Tacit Knowledge,AI
c0fd11b0-6b56-4c8c-9e48-11871343e570,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,After-Action Reviews,Externalization,Collective Tacit Knowledge,AI
c0fd11b0-6b56-4c8c-9e48-11871343e570,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,After-Action Reviews,Combination,Relational Tacit Knowledge,AI
c0fd11b0-6b56-4c8c-9e48-11871343e570,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,After-Action Reviews,Combination,Collective Tacit Knowledge,AI
c0fd11b0-6b56-4c8c-9e48-11871343e570,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Socialization,Somatic Tacit Knowledge,Big Data
c0fd11b0-6b56-4c8c-9e48-11871343e570,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Socialization,Intellectual Tacit Knowledge,Big Data
c0fd11b0-6b56-4c8c-9e48-11871343e570,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Internalization,Somatic Tacit Knowledge,Big Data
c0fd11b0-6b56-4c8c-9e48-11871343e570,D. Division D: Manufacturing,Major Group 35: Industrial And Commercial Machinery And Computer Equipment,Communities of practice,Internalization,Intellectual Tacit Knowledge,Big Data
6fd2ce8f-c4bc-4e59-8d2c-72d2fb134334,J. Division J: Public Administration,"Major Group 91: Executive, Legislative, And General Government, Except Finance",Communities of practice,,Relational Tacit Knowledge,AI
6fd2ce8f-c4bc-4e59-8d2c-72d2fb134334,J. Division J: Public Administration,"Major Group 91: Executive, Legislative, And General Government, Except Finance",Communities of practice,,Relational Tacit Knowledge,Big Data
6fd2ce8f-c4bc-4e59-8d2c-72d2fb134334,J. Division J: Public Administration,"Major Group 91: Executive, Legislative, And General Government, Except Finance",Communities of practice,,Collective Tacit Knowledge,AI
6fd2ce8f-c4bc-4e59-8d2c-72d2fb134334,J. Division J: Public Administration,"Major Group 91: Executive, Legislative, And General Government, Except Finance",Communities of practice,,Collective Tacit Knowledge,Big Data
